patient_id,owner_id,owner_name,pet_type,breed,patient_name,gender,patient_age,date_registration,owner_phone
dog_4291,9448,Roy Flores,Dog,Boxer,Hazel,Female,15,2024-06-19,00447359786121
dog_7048,4076,Allen Riddle,Dog,Boxer,Hazel,Female,4,2024-06-09,00447994404698
dog_8478,4938,Chad Blankenship,Dog,Boxer,Hazel,Female,12,2024-09-25,00447342898030
dog_356,4480,Michael Rich,Dog,Boxer,Lilly,Female,6,2024-02-22,00447290767999
dog_582,6339,Eric Mann,Dog,Boxer,Lilly,Female,14,2024-05-11,00447953803912
dog_3158,5297,Dustin Esparza,Dog,Boxer,Molly,Female,4,2024-12-20,00447762681925
dog_8676,4324,Brett Hernandez,Dog,Boxer,Olive,Female,8,2024-05-06,00447193742698
dog_3873,2017,Vanessa Bullock,Dog,Boxer,Oscar,Male,1,2024-07-21,00447541847255
dog_4017,4751,Gina Ford,Dog,Boxer,Oscar,Male,13,2024-11-24,00447324920880
dog_7151,5501,Wendy Hardin,Dog,Boxer,Olive,Female,15,2024-10-10,00447002779168
dog_2168,3383,Erin Edwards,Dog,Boxer,Oscar,Male,3,2024-08-20,00447125311044
dog_5265,1883,Shawna Wells,Dog,Boxer,Oscar,Male,14,2024-11-24,00447041491858
dog_7164,1921,Derrick May,Dog,Boxer,Oscar,Male,4,2024-10-11,00447444205109
dog_170,4234,Stephanie Schwartz,Dog,Boxer,Penny,Female,14,2024-08-09,00447262611181
dog_3213,4015,Allen Foster,Dog,Boxer,Penny,Female,7,2024-06-26,00447108793349
dog_3341,2140,David Carter,Dog,Boxer,Penny,Female,3,2024-01-05,00447902652930
dog_5070,7512,Allison Wong,Dog,Boxer,Penny,Female,12,2024-11-03,00447081700934
dog_6626,1879,Elizabeth Harris,Dog,Boxer,Penny,Female,14,2024-05-20,00447584752996
dog_3295,4128,James Davis,Dog,Boxer,Poppy,Female,15,2024-09-19,00447674693787
dog_6227,9020,Todd Thomas,Dog,Boxer,Poppy,Female,11,2024-02-15,00447076720091
dog_4145,5017,Lauren Oneal PhD,Dog,Boxer,Piper,Female,1,2024-05-25,00447522977874
dog_30,8006,Tiffany Austin,Dog,Boxer,Poppy,Female,1,2024-07-09,00447169474525
dog_3318,9764,Hannah Rivera,Dog,Boxer,Poppy,Female,14,2024-02-11,00447743181478
dog_5699,3499,James Shelton,Dog,Boxer,Poppy,Female,6,2024-01-04,00447154517879
dog_2622,8361,Joanne Gordon,Dog,Boxer,Riley,Male,8,2024-10-03,00447974983439
dog_5986,8341,Jacob White,Dog,Boxer,Riley,Male,6,2024-04-02,00447577123512
dog_8164,5567,Robert Richards,Dog,Boxer,Rocky,Male,2,2024-03-16,00447452317970
dog_3537,2936,Stephen Torres,Dog,Boxer,Rusty,Male,6,2024-05-16,00447712427403
dog_4723,3286,Adam Weber,Dog,Boxer,Riley,Male,14,2024-09-02,00447296455900
dog_5823,7082,Tyler Melendez,Dog,Boxer,Riley,Male,2,2024-11-27,00447202665593
dog_1846,1927,Michael Mann,Dog,Boxer,Rosie,Female,10,2024-03-19,00447021534028
dog_5919,3994,Danielle Singh,Dog,Boxer,Sadie,Female,1,2024-12-19,00447882531818
dog_7479,5421,Mr. Jonathan Walker,Dog,Boxer,Sadie,Female,7,2024-07-24,00447994746425
dog_8015,7809,Sherri Miller,Dog,Boxer,Sadie,Female,14,2024-10-27,00447776580397
dog_3976,4328,Kerry Anderson,Dog,Boxer,Scout,Male,10,2024-05-29,00447663960246
dog_3298,3122,Sabrina Chang,Dog,Boxer,Spike,Male,3,2024-07-08,00447967159710
dog_4113,5688,Michelle Olsen,Dog,Boxer,Spike,Male,3,2024-05-16,00447482472352
dog_7177,6126,Danielle Williams,Dog,Boxer,Spike,Male,5,2024-09-20,00447715490346
dog_8148,6988,Crystal Lowe,Dog,Boxer,Spike,Male,3,2024-07-21,00447331556426
dog_8681,4701,Elizabeth Bright,Dog,Boxer,Spike,Male,13,2024-05-28,00447271761141
dog_9050,2557,Jamie Arnold,Dog,Boxer,Spike,Male,3,2024-12-31,00447236806522
dog_1045,8738,William White,Dog,Boxer,Sadie,Female,7,2024-03-14,00447644543031
dog_1983,4115,James Mercado,Dog,Boxer,Sadie,Female,11,2024-05-26,00447067449064
dog_4646,4618,Gary Valdez,Dog,Boxer,Sadie,Female,10,2024-04-14,00447106710588
dog_6282,7814,Anthony Miller,Dog,Boxer,Sadie,Female,1,2024-04-09,00447881439955
dog_6608,9056,Whitney Howe,Dog,Boxer,Scout,Male,8,2024-06-19,00447684554584
dog_6,3983,Yolanda Hicks,Dog,Boxer,Teddy,Male,13,2024-09-13,00447541455346
dog_5390,4022,Valerie Saunders,Dog,Boxer,Teddy,Male,3,2024-09-04,00447560597616
dog_1589,9152,Adam Patterson,Dog,Boxer,Teddy,Male,7,2024-06-17,00447291538763
dog_5001,8646,Tyler Brown,Dog,Boxer,Tilly,Female,2,2024-03-14,00447853404487
dog_6052,1366,Dennis Carter,Dog,Boxer,Tilly,Female,8,2024-06-15,00447099460859
dog_7946,4311,Robert Green,Dog,Boxer,Ziggy,Male,5,2024-01-16,00447773108596
dog_8108,6758,William Henry,Dog,Boxer,Bella,Female,12,2024-01-08,00447931977073
dog_3635,3930,Katherine Jones,Dog,Boxer,Buddy,Male,12,2024-08-19,00447017628422
dog_4203,7716,Diana Mckenzie,Dog,Boxer,Buddy,Male,11,2024-01-03,00447222904526
dog_684,2961,Jill Prince,Dog,Boxer,Daisy,Female,5,2024-06-27,00447930208633
dog_1408,3711,Paul Richardson,Dog,Boxer,Daisy,Female,10,2024-06-27,00447117492912
dog_1645,8606,Tyler Mcdonald,Dog,Boxer,Daisy,Female,15,2024-04-22,00447384959758
dog_4743,2264,Nicole Schaefer,Dog,Boxer,Daisy,Female,10,2024-09-23,00447923186297
dog_6199,4388,Kathleen Petty,Dog,Boxer,Daisy,Female,7,2024-05-01,00447726470443
dog_7199,7176,Karen Rice,Dog,Boxer,Daisy,Female,4,2024-05-15,00447539581089
dog_8378,8993,Sheila Hodges,Dog,Boxer,Daisy,Female,10,2024-08-30,00447579480359
dog_1997,2821,Michael Rose,Dog,Boxer,Dolly,Female,14,2024-09-28,00447459156649
dog_2322,8009,William Oneal,Dog,Boxer,Ellie,Female,8,2024-05-15,00447282385115
dog_9325,8585,Adrian Carter,Dog,Boxer,Ellie,Female,13,2024-04-26,00447673918819
dog_856,7158,Angela Fowler,Dog,Boxer,Hazel,Female,9,2024-07-30,00447274357722
dog_3149,5263,Theresa Franklin,Dog,Boxer,Hazel,Female,5,2024-02-17,00447486844512
dog_1798,8881,Amy Dickson,Dog,Boxer,Lilly,Female,15,2024-08-26,00447373178493
dog_2636,4118,Troy Soto,Dog,Boxer,Lilly,Female,11,2024-10-06,00447900245852
dog_3864,7382,Ashley Reyes,Dog,Boxer,Lilly,Female,9,2024-12-05,00447418877705
dog_7521,7834,Deborah Howard,Dog,Boxer,Mabel,Female,4,2024-05-24,00447002931526
dog_3512,1222,Steven Gomez,Dog,Boxer,Molly,Female,6,2024-04-13,00447893938204
dog_6025,8949,David Schultz,Dog,Boxer,Olive,Female,9,2024-12-01,00447095730307
dog_1753,9358,Gina Nelson,Dog,Boxer,Oscar,Male,13,2024-08-31,00447993440545
dog_2572,5215,Joel Choi,Dog,Boxer,Oscar,Male,13,2024-03-08,00447393782245
dog_6666,9463,Charles Tate,Dog,Boxer,Oscar,Male,2,2024-11-14,00447961895775
dog_4986,3340,Patricia Smith,Dog,Boxer,Penny,Female,11,2024-11-08,00447307744536
dog_8628,4931,Kristy Mitchell,Dog,Boxer,Piper,Female,2,2024-11-25,00447416563816
dog_8646,9758,Mark Miller,Dog,Boxer,Piper,Female,10,2024-11-18,00447881184809
dog_9070,4234,Stephanie Schwartz,Dog,Boxer,Poppy,Female,3,2024-11-01,00447262611181
dog_1378,1594,Joseph Taylor MD,Dog,Boxer,Riley,Male,11,2024-10-05,00447904284555
dog_1532,1244,Anna Daniels,Dog,Boxer,Riley,Male,13,2024-01-30,00447721306553
dog_2484,1285,Lydia Guerrero,Dog,Boxer,Riley,Male,5,2024-10-25,00447018604392
dog_8999,9505,Bonnie Padilla DDS,Dog,Boxer,Riley,Male,2,2024-04-04,00447677511739
dog_1592,1398,Tara Jennings,Dog,Boxer,Rosie,Female,15,2024-10-20,00447684622705
dog_7404,7697,Amy Christensen,Dog,Boxer,Rosie,Female,8,2024-07-21,00447506923804
dog_520,4208,Maurice Sparks,Dog,Boxer,Rusty,Male,15,2024-03-15,00447386571586
dog_6750,9037,James Campbell,Dog,Boxer,Rusty,Male,15,2024-09-14,00447404757687
dog_277,3626,Jeanette Clarke,Dog,Boxer,Sadie,Female,7,2024-07-24,00447807875250
dog_5140,9664,Andrea Odom,Dog,Boxer,Scout,Male,2,2024-01-05,00447473523082
dog_351,5898,Misty Johnson,Dog,Boxer,Spike,Male,8,2024-01-11,00447829616868
dog_695,7592,Nicolas Allen,Dog,Boxer,Spike,Male,14,2024-10-20,00447741213699
dog_1153,7562,Kevin Bishop,Dog,Boxer,Spike,Male,8,2024-06-17,00447635204417
dog_860,1733,Robin Gibson,Dog,Boxer,Tilly,Female,12,2024-06-26,00447007365112
dog_7140,1910,Daniel Cooper,Dog,Boxer,Tilly,Female,13,2024-12-12,00447233633468
dog_7901,3194,Charles Jensen,Dog,Boxer,Tilly,Female,14,2024-07-23,00447359770276
dog_1375,2427,Christopher Wolf,Dog,Boxer,Ziggy,Male,15,2024-12-01,00447901312407
dog_4263,6648,Charles Figueroa,Dog,Boxer,Ziggy,Male,13,2024-02-11,00447764431856
dog_7929,3530,Morgan Mitchell,Dog,Boxer,Baxter,Male,13,2024-01-07,00447368383381
dog_1418,7231,John Ware,Dog,Boxer,Cooper,Male,8,2024-09-18,00447171265708
dog_2778,6642,Brittany Harris,Dog,Boxer,Diesel,Male,12,2024-11-23,00447739676791
dog_4141,2950,Amy Walker,Dog,Boxer,Diesel,Male,11,2024-04-27,00447042393643
dog_6532,6356,Keith Hampton,Dog,Boxer,Diesel,Male,1,2024-01-20,00447216763089
dog_6593,4353,Christopher Taylor,Dog,Boxer,Diesel,Male,9,2024-08-21,00447293247394
dog_109,8564,Timothy Kennedy,Dog,Boxer,Diesel,Male,8,2024-04-08,00447809377365
dog_1860,2334,Justin Alvarez,Dog,Boxer,Diesel,Male,4,2024-11-05,00447707409631
dog_6601,8035,Nicholas Moran,Dog,Boxer,Diesel,Male,9,2024-07-07,00447524924200
dog_4533,3380,Andrew Gomez,Dog,Boxer,Gracie,Female,11,2024-06-24,00447761326109
dog_9222,4732,Steven Harris,Dog,Boxer,Gracie,Female,2,2024-08-22,00447447137501
dog_3868,7455,John Conner,Dog,Boxer,Harley,Male,8,2024-01-19,00447530435604
dog_4766,1772,Suzanne Brown,Dog,Boxer,Harley,Male,13,2024-04-15,00447074358890
dog_4852,7124,Brittney Cruz,Dog,Boxer,Hunter,Male,15,2024-07-20,00447234112394
dog_7300,5512,Beth Riley,Dog,Boxer,Hunter,Male,14,2024-01-03,00447324284958
dog_3271,2315,Derek Williams,Dog,Boxer,Jasper,Male,10,2024-09-02,00447508330702
dog_2059,3343,Javier Mccarty,Dog,Boxer,Lottie,Female,13,2024-09-21,00447999383044
dog_3480,3158,Oscar Evans,Dog,Boxer,Lottie,Female,4,2024-05-23,00447587701747
dog_6042,7444,Tara Hale,Dog,Boxer,Lottie,Female,15,2024-04-15,00447337638942
dog_7577,1407,Mr. Roger Wood,Dog,Boxer,Maggie,Female,13,2024-08-04,00447811653611
dog_1348,1571,Elizabeth Cordova,Dog,Boxer,Maddie,Female,5,2024-08-05,00447118557529
dog_1809,7357,Wesley Gamble,Dog,Boxer,Maddie,Female,8,2024-12-15,00447018815654
dog_2395,1274,Todd Bolton,Dog,Boxer,Maddie,Female,15,2024-06-06,00447335504278
dog_5038,3714,Andrew Mills,Dog,Boxer,Maddie,Female,12,2024-07-20,00447953473121
dog_2220,1054,Carolyn Silva,Dog,Boxer,Oliver,Male,11,2024-11-22,00447287163377
dog_2860,5761,Michael Rodriguez,Dog,Boxer,Samson,Male,1,2024-07-25,00447532271043
dog_374,1324,Thomas Bruce,Dog,Boxer,Shadow,Male,5,2024-04-14,00447161557280
dog_3111,8431,Kylie Massey,Dog,Boxer,Shadow,Male,1,2024-12-16,00447233643994
dog_1305,1021,Raymond Sandoval,Dog,Boxer,Sophie,Female,9,2024-01-02,00447911476248
dog_1383,9664,Andrea Odom,Dog,Boxer,Sophie,Female,15,2024-10-15,00447473523082
dog_5178,2153,Francisco Morris,Dog,Boxer,Sophie,Female,14,2024-02-21,00447858253291
dog_6242,6775,Nicole Molina,Dog,Boxer,Sophie,Female,5,2024-06-05,00447616744944
dog_7601,7051,Monica Olsen,Dog,Boxer,Apollo,Male,7,2024-05-30,00447636329410
dog_7854,7740,Jessica Russell,Dog,Boxer,Baxter,Male,5,2024-09-12,00447599871388
dog_1155,4681,Lucas Bailey,Dog,Boxer,Cooper,Male,8,2024-02-28,00447663861486
dog_5897,6116,Charles Huff,Dog,Boxer,Cooper,Male,8,2024-06-01,00447610504539
dog_699,3525,Robin Young,Dog,Boxer,Diesel,Male,3,2024-09-24,00447024644834
dog_6934,9989,Ashlee Thomas,Dog,Boxer,Diesel,Male,3,2024-05-28,00447679276908
dog_3606,4329,Paul Hughes,Dog,Boxer,Gracie,Female,15,2024-12-18,00447723618194
dog_9317,5477,Edward Johnson,Dog,Boxer,Gracie,Female,10,2024-10-17,00447118511637
dog_5885,2714,Katrina Nelson MD,Dog,Boxer,Harley,Male,7,2024-07-24,00447938511408
dog_5821,7504,Joshua Stevens,Dog,Boxer,Maddie,Female,11,2024-10-05,00447623786772
dog_6428,1737,Marcus Stephens,Dog,Boxer,Maddie,Female,1,2024-06-24,00447603163227
dog_7864,4521,Amanda Juarez,Dog,Boxer,Maddie,Female,13,2024-08-02,00447949220125
dog_5403,4726,Roger Jones,Dog,Boxer,Oliver,Male,15,2024-07-01,00447265448266
dog_4670,7532,Robert Chan,Dog,Boxer,Samson,Male,2,2024-10-14,00447046974821
dog_5195,5794,Timothy Harris,Dog,Boxer,Samson,Male,8,2024-05-30,00447686277488
dog_5322,3509,Joseph Wiggins,Dog,Boxer,Samson,Male,2,2024-12-05,00447987452614
dog_9126,2980,Brittany Horton,Dog,Boxer,Samson,Male,9,2024-06-07,00447808986042
dog_1499,5583,Amanda Jones,Dog,Boxer,Shadow,Male,6,2024-03-14,00447922199080
dog_2181,9592,Mark Johnston,Dog,Boxer,Shadow,Male,1,2024-10-15,00447169605891
dog_2795,5139,Jennifer Cook,Dog,Boxer,Sophie,Female,2,2024-11-27,00447821431279
dog_1064,1552,Joshua Martinez,Dog,Boxer,Willow,Female,4,2024-07-03,00447771166351
dog_3722,3928,Mary Soto,Dog,Boxer,Willow,Female,9,2024-01-06,00447941503966
dog_5846,9965,Elizabeth Walker,Dog,Boxer,Willow,Female,13,2024-01-09,00447678233881
dog_6198,1574,Joseph Moore DDS,Dog,Boxer,Willow,Female,13,2024-10-29,00447579437418
dog_2637,1357,Deborah Martinez,Dog,Boxer,Bentley,Male,11,2024-08-18,00447725998893
dog_4346,1814,Deanna Watts,Dog,Boxer,Charlie,Male,13,2024-03-22,00447564870531
dog_5929,7117,Michael Mosley,Dog,Boxer,Charlie,Male,4,2024-08-28,00447973798565
dog_2283,8847,Allison Gallagher,Dog,Boxer,Captain,Male,4,2024-04-25,00447276128836
dog_5949,5539,Tracey Church,Dog,Boxer,Captain,Male,4,2024-05-22,00447282822295
dog_7394,8170,William Johns,Dog,Boxer,Captain,Male,5,2024-12-08,00447909914570
dog_7801,3934,James Scott,Dog,Boxer,Charlie,Male,7,2024-02-14,00447370979373
dog_2155,6228,Jonathan Brandt,Dog,Boxer,Maximus,Male,4,2024-09-16,00447309110097
dog_3151,3086,Eric Stevens,Dog,Boxer,Maximus,Male,13,2024-05-23,00447778809609
dog_5389,1728,Jesse Freeman,Dog,Boxer,Maximus,Male,7,2024-08-06,00447046213296
dog_269,9311,Jesse Estrada,Dog,Boxer,Bentley,Male,8,2024-01-31,00447979298684
dog_281,1914,Linda Rowe MD,Dog,Boxer,Bentley,Male,8,2024-04-27,00447026690005
dog_7087,7617,Brittany Thompson,Dog,Boxer,Bentley,Male,1,2024-01-06,00447311113218
dog_8107,6088,Mary Greer,Dog,Boxer,Bentley,Male,13,2024-05-24,00447075719304
dog_9193,8153,Brian Smith,Dog,Boxer,Bentley,Male,10,2024-12-15,00447751238399
dog_2875,3669,Stephen Chang,Dog,Boxer,Captain,Male,7,2024-12-08,00447672936723
dog_4216,1028,Maria Stein,Dog,Boxer,Captain,Male,1,2024-02-22,00447414464146
dog_5718,4347,Jillian Trevino,Dog,Boxer,Captain,Male,5,2024-08-12,00447524159925
dog_80,8795,Charles Hines,Dog,Boxer,Charlie,Male,12,2024-01-11,00447445245621
dog_3452,4609,Rachel Clark,Dog,Boxer,Charlie,Male,10,2024-01-11,00447176296624
dog_7296,9385,Christopher Barber,Dog,Boxer,Charlie,Male,13,2024-09-09,00447688510016
dog_7044,7395,Sharon Bowers,Dog,Boxer,Maximus,Male,12,2024-07-03,00447869762515
dog_6440,3633,Mrs. Amanda Howell DDS,Dog,Beagle,Ace,Male,10,2024-05-18,00447968476299
dog_6630,3516,Debra Gross,Dog,Beagle,Ace,Male,6,2024-09-16,00447092186612
dog_7919,2177,Erika Brown,Dog,Beagle,Ace,Male,7,2024-03-08,00447853224565
dog_8496,8443,Travis Miller,Dog,Beagle,Ace,Male,2,2024-11-26,00447284920260
dog_9311,8265,Ronald Ali,Dog,Beagle,Ace,Male,3,2024-06-18,00447739622518
dog_2741,3467,Alexander Mcneil,Dog,Beagle,Ace,Male,5,2024-04-20,00447648166135
dog_7953,1109,Diana White,Dog,Beagle,Ace,Male,4,2024-03-08,00447541814598
dog_2339,4104,Karen James,Dog,Beagle,Gus,Male,6,2024-01-15,00447704119270
dog_4714,6423,Nathaniel Morales,Dog,Beagle,Gus,Male,10,2024-11-02,00447977225700
dog_6451,5341,Dr. Taylor Daniels DDS,Dog,Beagle,Gus,Male,2,2024-01-22,00447459684011
dog_1727,9106,Pamela Jones,Dog,Beagle,Gus,Male,12,2024-09-12,00447088611770
dog_1999,1418,Paul Bruce,Dog,Beagle,Gus,Male,1,2024-04-14,00447116134983
dog_1271,3960,Frances Price,Dog,Beagle,Leo,Male,11,2024-05-29,00447657543477
dog_4537,9675,Nicole Cross,Dog,Beagle,Leo,Male,3,2024-03-31,00447976451085
dog_5393,7061,Melissa Mckay,Dog,Beagle,Leo,Male,15,2024-03-17,00447361822431
dog_6991,9217,Jennifer Foster,Dog,Beagle,Leo,Male,13,2024-06-07,00447210739504
dog_3600,7992,Chase Roberts,Dog,Beagle,Mia,Female,6,2024-10-19,00447652572056
dog_5326,4984,Sierra Woods,Dog,Beagle,Mia,Female,13,2024-08-20,00447983469024
dog_4135,9152,Adam Patterson,Dog,Beagle,Max,Male,13,2024-10-29,00447291538763
dog_2296,4417,John Keith,Dog,Beagle,Mia,Female,8,2024-10-01,00447480344258
dog_6542,9791,Jessica Owens,Dog,Beagle,Mia,Female,3,2024-05-18,00447276113520
dog_7088,9619,Elizabeth Smith,Dog,Beagle,Mia,Female,15,2024-02-06,00447355601378
dog_1371,3319,Alexander Leon,Dog,Beagle,Zoe,Female,15,2024-06-26,00447636189844
dog_1709,8385,Alexandria Lee,Dog,Beagle,Zoe,Female,13,2024-10-26,00447121846461
dog_2598,5509,Jeffrey Henson,Dog,Beagle,Zoe,Female,10,2024-11-04,00447865775644
dog_5530,6284,Calvin Martin,Dog,Beagle,Zoe,Female,5,2024-07-25,00447504389562
dog_2384,9415,Dr. Kim Burton,Dog,Beagle,Zoe,Female,8,2024-06-10,00447592756063
dog_7636,2946,Madison Carroll,Dog,Beagle,Ace,Male,13,2024-04-12,00447122254017
dog_8834,4581,Kyle Hansen,Dog,Beagle,Ace,Male,10,2024-07-12,00447814528632
dog_2453,2730,Emily Gray,Dog,Beagle,Gus,Male,8,2024-07-31,00447396842144
dog_5858,2783,Gregory Orr,Dog,Beagle,Leo,Male,8,2024-09-30,00447700458258
dog_2431,5343,Kristen Ponce,Dog,Beagle,Max,Male,7,2024-03-25,00447836367693
dog_5264,4276,Shannon Medina,Dog,Beagle,Max,Male,11,2024-09-26,00447274217850
dog_2942,3478,Karen Cooper,Dog,Beagle,Rex,Male,14,2024-01-31,00447429721187
dog_5063,1724,Ashley Harrison,Dog,Beagle,Rex,Male,7,2024-07-24,00447001284539
dog_3407,9168,Ronald Henson,Dog,Beagle,Zoe,Female,8,2024-12-13,00447424972549
dog_4349,8835,Troy Watkins,Dog,Beagle,Zoe,Female,3,2024-01-27,00447189736687
dog_5724,7179,Lynn Barron,Dog,Beagle,Zoe,Female,15,2024-07-01,00447875129403
dog_7739,6661,Curtis Armstrong,Dog,Beagle,Zoe,Female,4,2024-08-13,00447138778880
dog_5032,5693,Tara Haynes,Dog,Beagle,Bear,Male,11,2024-09-16,00447537190939
dog_9259,8953,Stacey Murphy,Dog,Beagle,Bear,Male,14,2024-01-15,00447774371646
dog_9372,9648,Stephanie Phelps,Dog,Beagle,Bear,Male,3,2024-05-06,00447064791067
dog_2964,3425,Amanda Francis,Dog,Beagle,Coco,Female,1,2024-04-23,00447683806174
dog_9253,2719,Jacob Oliver,Dog,Beagle,Coco,Female,7,2024-10-01,00447152993379
dog_2444,3319,Alexander Leon,Dog,Beagle,Duke,Male,11,2024-03-06,00447636189844
dog_249,5953,Jodi Wright,Dog,Beagle,Emma,Female,5,2024-09-19,00447610580941
dog_907,4566,Patrick Simmons,Dog,Beagle,Emma,Female,2,2024-06-05,00447849399368
dog_1433,1804,Gary Barker,Dog,Beagle,Emma,Female,13,2024-02-17,00447836641059
dog_6384,4374,Matthew Morales,Dog,Beagle,Emma,Female,1,2024-08-18,00447727503541
dog_9319,2143,Amber Bowen,Dog,Beagle,Emma,Female,8,2024-11-01,00447819377198
dog_6114,4170,Timothy Gilbert,Dog,Beagle,Emma,Female,8,2024-09-13,00447554519606
dog_7618,4850,Kathy Stokes,Dog,Beagle,Emma,Female,6,2024-01-24,00447761305146
dog_2770,4653,Brandon Young,Dog,Beagle,Finn,Male,3,2024-12-09,00447242455337
dog_7081,4766,Patricia Gay,Dog,Beagle,Finn,Male,5,2024-07-19,00447845573816
dog_8477,6522,Amanda Moore,Dog,Beagle,Finn,Male,10,2024-04-26,00447156490910
dog_9384,5928,Michael Walton,Dog,Beagle,Finn,Male,1,2024-02-05,00447095806197
dog_7186,4755,Sherri Huffman,Dog,Beagle,Jack,Male,10,2024-05-19,00447418434518
dog_2139,2257,Kim Francis,Dog,Beagle,Jack,Male,1,2024-03-20,00447219103799
dog_3110,5601,Caroline Moore,Dog,Beagle,Jack,Male,10,2024-08-04,00447275798710
dog_5241,7707,Caitlin Gray,Dog,Beagle,Jack,Male,12,2024-05-07,00447973590011
dog_6405,7883,Perry Little,Dog,Beagle,Jack,Male,3,2024-12-19,00447917495840
dog_1425,4820,Lisa Lloyd,Dog,Beagle,Lily,Female,2,2024-04-20,00447135890804
dog_5139,3143,Ashley Hamilton,Dog,Beagle,Lily,Female,14,2024-10-13,00447073418665
dog_7777,8261,Shannon Arnold,Dog,Beagle,Lily,Female,2,2024-03-19,00447622248654
dog_7791,2708,Jenna Thompson,Dog,Beagle,Lily,Female,2,2024-01-27,00447079107300
dog_7859,8456,Heather Hayden,Dog,Beagle,Lily,Female,4,2024-06-26,00447023854311
dog_8958,8424,Pamela Reyes,Dog,Beagle,Lily,Female,15,2024-08-30,00447662499120
dog_1530,7522,Jason Gutierrez,Dog,Beagle,Lucy,Female,14,2024-08-28,00447307746071
dog_3735,6615,Caitlin Jackson,Dog,Beagle,Lucy,Female,13,2024-09-11,00447580485848
dog_3706,5004,Lynn Clark,Dog,Beagle,Luke,Male,3,2024-10-01,00447292806085
dog_2130,8564,Timothy Kennedy,Dog,Beagle,Luna,Female,15,2024-10-20,00447809377365
dog_3803,6755,Susan Gonzalez,Dog,Beagle,Luna,Female,10,2024-08-21,00447926954446
dog_7437,2631,Brenda Sherman,Dog,Beagle,Luna,Female,5,2024-02-16,00447549254093
dog_2054,4863,David Brown,Dog,Beagle,Lily,Female,11,2024-02-29,00447095307823
dog_6762,8168,Nicole Moss,Dog,Beagle,Lucy,Female,4,2024-04-02,00447502123179
dog_7835,6994,Michael Williams,Dog,Beagle,Luna,Female,10,2024-11-28,00447973934703
dog_3063,2679,Brandy Peterson,Dog,Beagle,Milo,Male,14,2024-05-30,00447149327190
dog_4784,1493,Manuel Anderson,Dog,Beagle,Maya,Female,8,2024-05-29,00447172364883
dog_5191,6637,Christopher Turner,Dog,Beagle,Milo,Male,5,2024-12-03,00447057518702
dog_944,5203,Claire Ortega,Dog,Beagle,Nina,Female,14,2024-07-31,00447118610492
dog_6519,3720,Melanie Flowers,Dog,Beagle,Nina,Female,6,2024-10-03,00447317426642
dog_4853,1806,Benjamin Flores,Dog,Beagle,Nina,Female,8,2024-04-24,00447999338819
dog_7718,9542,Mark Weber,Dog,Beagle,Roxy,Female,6,2024-09-28,00447969118693
dog_2994,5347,Margaret Shaw,Dog,Beagle,Ruby,Female,4,2024-06-25,00447580823815
dog_1840,7086,Robyn Bryant,Dog,Beagle,Thor,Male,5,2024-10-25,00447770451343
dog_3256,7598,Lisa Kent,Dog,Beagle,Thor,Male,6,2024-03-24,00447621293189
dog_3604,7095,Michelle Hubbard,Dog,Beagle,Toby,Male,12,2024-08-29,00447188645847
dog_4219,1653,Joseph Carlson,Dog,Beagle,Toby,Male,6,2024-06-23,00447931213293
dog_8749,2245,Joseph Velazquez,Dog,Beagle,Toby,Male,2,2024-09-14,00447648321800
dog_5785,9868,Amanda Smith,Dog,Beagle,Thor,Male,3,2024-03-31,00447529292931
dog_6106,6521,Mario Chambers MD,Dog,Beagle,Thor,Male,9,2024-09-27,00447897975900
dog_6925,1511,Rose West,Dog,Beagle,Thor,Male,5,2024-07-15,00447511729160
dog_9338,7826,Theresa Vincent,Dog,Beagle,Thor,Male,4,2024-06-23,00447366315760
dog_9351,7178,Nicholas Hernandez,Dog,Beagle,Thor,Male,4,2024-08-24,00447375868853
dog_2099,7414,Wendy Ball,Dog,Beagle,Toby,Male,2,2024-10-22,00447870186148
dog_4289,1488,Renee Hicks,Dog,Beagle,Toby,Male,10,2024-02-18,00447114681454
dog_2475,7134,Amber Gallegos,Dog,Beagle,Zara,Female,12,2024-12-02,00447226990425
dog_3814,7652,Brenda Wiggins,Dog,Beagle,Zoey,Female,1,2024-01-22,00447720627791
dog_7630,6589,Candice Johnson,Dog,Beagle,Zoey,Female,15,2024-11-27,00447465152642
dog_8384,6582,Danielle Nelson,Dog,Beagle,Zeus,Male,11,2024-07-24,00447095635822
dog_1198,9212,Connie Perez,Dog,Beagle,Zoey,Female,10,2024-07-15,00447244602972
dog_528,5765,David Gill,Dog,Beagle,Coco,Female,2,2024-07-10,00447075958714
dog_1788,5683,Tracy Horton,Dog,Beagle,Coco,Female,14,2024-12-04,00447335264942
dog_5513,6890,Eric Hebert,Dog,Beagle,Coco,Female,1,2024-07-27,00447776446981
dog_6158,6035,Tammy Frederick,Dog,Beagle,Coco,Female,10,2024-04-13,00447787198627
dog_8128,4570,Tammy Munoz,Dog,Beagle,Coco,Female,14,2024-05-08,00447373290751
